city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state
,12,123808,13841.49273,2022-03-27,0.0161,1992,894470.0,881935.0,True,722,state,AC
,13,581070,13809.6363,2022-03-27,0.0244,14151,4207714.0,4144597.0,True,739,state,AM
,16,160328,18604.43527,2022-03-27,0.0132,2122,861773.0,845731.0,True,734,state,AP
,29,1530054,10247.74969,2022-03-27,0.0194,29658,14930634.0,14873064.0,True,746,state,BA
,23,1239746,13494.41712,2022-03-27,0.0215,26708,9187103.0,9132078.0,True,728,state,CE
,32,1037188,25521.03172,2022-03-27,0.0138,14323,4064052.0,4018650.0,True,750,state,ES
,52,1269853,17851.21051,2022-03-27,0.0206,26212,7113540.0,7018354.0,True,732,state,GO
,21,424199,5962.37482,2022-03-27,0.0256,10869,7114598.0,7075181.0,True,736,state,MA
,31,3317401,15580.01708,2022-03-27,0.0183,60767,21292666.0,21168791.0,True,745,state,MG
,51,724653,20550.41943,2022-03-27,0.0205,14854,3526220.0,3484466.0,True,734,state,MT
,15,751293,8644.74795,2022-03-27,0.0241,18079,8690745.0,8602865.0,True,740,state,PA
,25,594891,14727.66042,2022-03-27,0.0171,10189,4039277.0,4018127.0,True,738,state,PB
,26,892115,9276.80315,2022-03-27,0.0239,21366,9616621.0,9557071.0,True,746,state,PE
,41,2407960,20908.16578,2022-03-27,0.0178,42896,11516840.0,11433957.0,True,744,state,PR
,33,2078817,11970.48472,2022-03-27,0.035,72695,17366189.0,17264943.0,True,737,state,RJ
,11,391943,21817.5189,2022-03-27,0.0183,7172,1796460.0,1777225.0,True,717,state,RO
,43,2263880,19818.65842,2022-03-27,0.0172,38985,11422973.0,11377239.0,True,732,state,RS
,42,1671175,23042.73753,2022-03-27,0.013,21648,7252502.0,7164788.0,True,746,state,SC
,28,325274,14027.55365,2022-03-27,0.0194,6309,2318822.0,2298696.0,True,733,state,SE
,35,5232374,11303.62799,2022-03-27,0.0319,167110,46289333.0,45919049.0,True,743,state,SP
,12,123777,13838.02699,2022-03-26,0.0161,1992,894470.0,881935.0,False,721,state,AC
,27,295972,8830.91758,2022-03-26,0.0232,6869,3351543.0,3337357.0,True,746,state,AL
,13,581042,13808.97086,2022-03-26,0.0244,14151,4207714.0,4144597.0,False,738,state,AM
,16,160321,18603.623,2022-03-26,0.0132,2122,861773.0,845731.0,False,733,state,AP
,23,1239702,13493.93819,2022-03-26,0.0215,26699,9187103.0,9132078.0,False,727,state,CE
,32,1037086,25518.52191,2022-03-26,0.0138,14323,4064052.0,4018650.0,False,749,state,ES
,52,1269683,17848.8207,2022-03-26,0.0206,26208,7113540.0,7018354.0,False,731,state,GO
,21,424136,5961.48932,2022-03-26,0.0256,10868,7114598.0,7075181.0,False,735,state,MA
,31,3317059,15578.4109,2022-03-26,0.0183,60741,21292666.0,21168791.0,False,744,state,MG
,50,523565,18636.22546,2022-03-26,0.02,10486,2809394.0,2778986.0,True,722,state,MS
,51,724279,20539.81317,2022-03-26,0.0205,14853,3526220.0,3484466.0,False,733,state,MT
,15,751002,8641.39956,2022-03-26,0.0241,18078,8690745.0,8602865.0,False,739,state,PA
,25,594358,14714.46499,2022-03-26,0.0171,10187,4039277.0,4018127.0,False,737,state,PB
,26,891284,9268.16186,2022-03-26,0.024,21355,9616621.0,9557071.0,False,745,state,PE
Acauã,2200053,228,3210.36328,2022-03-26,0.0088,2,7102.0,7084.0,True,658,city,PI
Agricolândia,2200103,829,16156.6946,2022-03-26,0.0121,10,5131.0,5139.0,True,650,city,PI
Água Branca,2200202,1702,9742.41557,2022-03-26,0.0452,77,17470.0,17411.0,True,699,city,PI
Alagoinha do Piauí,2200251,402,5244.6184,2022-03-26,0.0323,13,7665.0,7651.0,True,664,city,PI
Alegrete do Piauí,2200277,553,11244.4083,2022-03-26,0.0163,9,4918.0,4915.0,True,646,city,PI
Alto Longá,2200301,858,5983.68087,2022-03-26,0.0175,15,14339.0,14304.0,True,680,city,PI
Altos,2200400,5568,13712.59697,2022-03-26,0.0192,107,40605.0,40524.0,True,707,city,PI
Alvorada do Gurguéia,2200459,709,13021.12029,2022-03-26,0.0197,14,5445.0,5419.0,True,698,city,PI
Amarante,2200509,1736,9861.39514,2022-03-26,0.0207,36,17604.0,17598.0,True,690,city,PI
Angical do Piauí,2200608,901,13283.20802,2022-03-26,0.0133,12,6783.0,6788.0,True,704,city,PI
Anísio de Abreu,2200707,291,2928.15456,2022-03-26,0.0515,15,9938.0,9880.0,True,697,city,PI
Antônio Almeida,2200806,409,12902.2082,2022-03-26,0.0269,11,3170.0,3164.0,True,633,city,PI
Aroazes,2200905,699,11995.88124,2022-03-26,0.0215,15,5827.0,5835.0,True,693,city,PI
Aroeiras do Itaim,2200954,188,7369.65896,2022-03-26,0.0106,2,2551.0,2551.0,True,628,city,PI
Arraial,2201002,172,3644.0678,2022-03-26,0.0174,3,4720.0,4727.0,True,576,city,PI
Assunção do Piauí,2201051,410,5214.2948,2022-03-26,0.0244,10,7863.0,7846.0,True,646,city,PI
Avelino Lopes,2201101,527,4653.01077,2022-03-26,0.0436,23,11326.0,11289.0,True,674,city,PI
Baixa Grande do Ribeiro,2201150,2672,22894.35353,2022-03-26,0.0135,36,11671.0,11586.0,True,685,city,PI
Barra D'Alcântara,2201176,156,3947.36842,2022-03-26,0.0321,5,3952.0,3951.0,True,638,city,PI
Barras,2201200,5936,12580.26915,2022-03-26,0.0177,105,47185.0,47066.0,True,695,city,PI
Barreiras do Piauí,2201309,114,3400.95465,2022-03-26,0.0351,4,3352.0,3348.0,True,669,city,PI
Barro Duro,2201408,810,11526.96741,2022-03-26,0.0148,12,7027.0,7032.0,True,667,city,PI
Batalha,2201507,1453,5400.48318,2022-03-26,0.0275,40,26905.0,26857.0,True,688,city,PI
Bela Vista do Piauí,2201556,324,8039.70223,2022-03-26,0.0216,7,4030.0,4015.0,True,677,city,PI
Belém do Piauí,2201572,624,17396.15277,2022-03-26,0.0128,8,3587.0,3566.0,True,673,city,PI
Beneditinos,2201606,1474,14074.28626,2022-03-26,0.0278,41,10473.0,10467.0,True,688,city,PI
Bertolínia,2201705,1140,20700.92609,2022-03-26,0.0105,12,5507.0,5501.0,True,689,city,PI
Betânia do Piauí,2201739,183,2946.8599,2022-03-26,0.0219,4,6210.0,6205.0,True,702,city,PI
Boa Hora,2201770,607,8906.82318,2022-03-26,0.0115,7,6815.0,6781.0,True,693,city,PI
Bocaina,2201804,451,10011.09878,2022-03-26,0.0244,11,4505.0,4500.0,True,670,city,PI
Bom Jesus,2201903,3840,15125.85181,2022-03-26,0.0135,52,25387.0,25179.0,True,698,city,PI
Bom Princípio do Piauí,2201919,240,4247.03592,2022-03-26,0.0542,13,5651.0,5630.0,True,705,city,PI
Bonfim do Piauí,2201929,518,9111.69745,2022-03-26,0.0174,9,5685.0,5670.0,True,707,city,PI
Boqueirão do Piauí,2201945,884,13756.61376,2022-03-26,0.0158,14,6426.0,6407.0,True,655,city,PI
Brasileira,2201960,739,8853.48029,2022-03-26,0.0284,21,8347.0,8329.0,True,666,city,PI
Brejo do Piauí,2201988,160,4158.00416,2022-03-26,0.0312,5,3848.0,3875.0,True,627,city,PI
Buriti dos Lopes,2202000,1494,7542.7879,2022-03-26,0.0248,37,19807.0,19781.0,True,696,city,PI
Buriti dos Montes,2202026,722,8736.68925,2022-03-26,0.0139,10,8264.0,8244.0,True,672,city,PI
Cabeceiras do Piauí,2202059,759,7140.16933,2022-03-26,0.0224,17,10630.0,10586.0,True,673,city,PI
Cajazeiras do Piauí,2202075,83,2322.97789,2022-03-26,0.0241,2,3573.0,3559.0,True,669,city,PI
Cajueiro da Praia,2202083,499,6502.47589,2022-03-26,0.0421,21,7674.0,7642.0,True,658,city,PI
Caldeirão Grande do Piauí,2202091,551,9531.22297,2022-03-26,0.0036,2,5781.0,5776.0,True,669,city,PI
Campinas do Piauí,2202109,254,4519.57295,2022-03-26,0.0079,2,5620.0,5613.0,True,664,city,PI
Campo Alegre do Fidalgo,2202117,404,7970.01381,2022-03-26,0.005,2,5069.0,5045.0,True,665,city,PI
Campo Grande do Piauí,2202133,518,8683.98994,2022-03-26,0.0212,11,5965.0,5943.0,True,677,city,PI
Campo Largo do Piauí,2202174,519,7098.89208,2022-03-26,0.0154,8,7311.0,7279.0,True,670,city,PI
Campo Maior,2202208,6817,14537.35099,2022-03-26,0.0246,168,46893.0,46833.0,True,719,city,PI
Canavieira,2202251,305,7733.26572,2022-03-26,0.023,7,3944.0,3950.0,True,560,city,PI
Canto do Buriti,2202307,1604,7545.39467,2022-03-26,0.0312,50,21258.0,21187.0,True,697,city,PI
Capitão de Campos,2202406,852,7444.29882,2022-03-26,0.0352,30,11445.0,11417.0,True,673,city,PI
Capitão Gervásio Oliveira,2202455,144,3500.24307,2022-03-26,0.0764,11,4114.0,4100.0,True,671,city,PI
Caracol,2202505,442,4031.37541,2022-03-26,0.0385,17,10964.0,10916.0,True,709,city,PI
Caraúbas do Piauí,2202539,194,3293.71817,2022-03-26,0.0619,12,5890.0,5868.0,True,664,city,PI
Caridade do Piauí,2202554,749,14729.59685,2022-03-26,0.0067,5,5085.0,5067.0,True,654,city,PI
Castelo do Piauí,2202604,2249,11407.5577,2022-03-26,0.0173,39,19715.0,19716.0,True,699,city,PI
Caxingó,2202653,157,2880.20547,2022-03-26,0.0127,2,5451.0,5424.0,True,659,city,PI
Cocal,2202703,1568,5631.17256,2022-03-26,0.0319,50,27845.0,27787.0,True,688,city,PI
Cocal de Telha,2202711,625,12757.70565,2022-03-26,0.0208,13,4899.0,4891.0,True,684,city,PI
Cocal dos Alves,2202729,425,6890.40208,2022-03-26,0.0165,7,6168.0,6153.0,True,690,city,PI
Coivaras,2202737,340,8432.53968,2022-03-26,0.0176,6,4032.0,4020.0,True,685,city,PI
Colônia do Gurguéia,2202752,690,10589.3186,2022-03-26,0.0203,14,6516.0,6484.0,True,702,city,PI
Colônia do Piauí,2202778,770,10050.90719,2022-03-26,0.0065,5,7661.0,7656.0,True,690,city,PI
Conceição do Canindé,2202802,527,10963.1787,2022-03-26,0.0133,7,4807.0,4803.0,True,629,city,PI
Coronel José Dias,2202851,131,2796.15795,2022-03-26,0.0458,6,4685.0,4682.0,True,639,city,PI
Corrente,2202901,2065,7731.47628,2022-03-26,0.0169,35,26709.0,26644.0,True,695,city,PI
Cristalândia do Piauí,2203008,70,841.04289,2022-03-26,0.0571,4,8323.0,8294.0,True,603,city,PI
Cristino Castro,2203107,1059,10139.79318,2022-03-26,0.0123,13,10444.0,10423.0,True,669,city,PI
Curimatá,2203206,1212,10607.38666,2022-03-26,0.0149,18,11426.0,11388.0,True,673,city,PI
Currais,2203230,386,7769.72625,2022-03-26,0.0078,3,4968.0,4954.0,True,685,city,PI
Curralinhos,2203255,509,11415.1155,2022-03-26,0.0059,3,4459.0,4443.0,True,664,city,PI
Curral Novo do Piauí,2203271,309,5757.40637,2022-03-26,0.0065,2,5367.0,5343.0,True,666,city,PI
Demerval Lobão,2203305,3806,27500.0,2022-03-26,0.0102,39,13840.0,13817.0,True,706,city,PI
Dirceu Arcoverde,2203354,308,4381.84664,2022-03-26,0.0325,10,7029.0,7011.0,True,676,city,PI
Dom Expedito Lopes,2203404,655,9462.58307,2022-03-26,0.0183,12,6922.0,6904.0,True,681,city,PI
Domingos Mourão,2203420,276,6338.99862,2022-03-26,0.0145,4,4354.0,4355.0,True,669,city,PI
Dom Inocêncio,2203453,321,3355.98536,2022-03-26,0.0218,7,9565.0,9556.0,True,674,city,PI
Elesbão Veloso,2203503,716,4912.52144,2022-03-26,0.0461,33,14575.0,14602.0,True,696,city,PI
Eliseu Martins,2203602,301,6105.47667,2022-03-26,0.0532,16,4930.0,4915.0,True,621,city,PI
Esperantina,2203701,2945,7390.58422,2022-03-26,0.0316,93,39848.0,39737.0,True,705,city,PI
Fartura do Piauí,2203750,189,3553.29949,2022-03-26,0.0317,6,5319.0,5307.0,True,695,city,PI
Flores do Piauí,2203800,188,4213.35724,2022-03-26,0.0266,5,4462.0,4463.0,True,655,city,PI
Floresta do Piauí,2203859,101,3945.3125,2022-03-26,0.0396,4,2560.0,2558.0,True,651,city,PI
Floriano,2203909,9801,16328.19658,2022-03-26,0.0184,180,60025.0,59935.0,True,703,city,PI
Francinópolis,2204006,76,1421.35777,2022-03-26,0.0789,6,5347.0,5348.0,True,705,city,PI
Francisco Ayres,2204105,436,10085.58871,2022-03-26,0.0161,7,4323.0,4348.0,True,692,city,PI
Francisco Macedo,2204154,501,15656.25,2022-03-26,0.012,6,3200.0,3184.0,True,610,city,PI
Francisco Santos,2204204,692,7383.69612,2022-03-26,0.0116,8,9372.0,9319.0,True,689,city,PI
Fronteiras,2204303,1091,9357.57784,2022-03-26,0.0101,11,11659.0,11625.0,True,684,city,PI
Geminiano,2204352,517,9468.86447,2022-03-26,0.0116,6,5460.0,5442.0,True,642,city,PI
Gilbués,2204402,908,8490.74247,2022-03-26,0.0077,7,10694.0,10690.0,True,667,city,PI
Guadalupe,2204501,1474,14042.10727,2022-03-26,0.019,28,10497.0,10499.0,True,666,city,PI
Guaribas,2204550,108,2364.2732,2022-03-26,0.0185,2,4568.0,4562.0,True,622,city,PI
Hugo Napoleão,2204600,811,20907.45037,2022-03-26,0.0111,9,3879.0,3877.0,True,673,city,PI
Ilha Grande,2204659,1292,13661.83779,2022-03-26,0.0163,21,9457.0,9426.0,True,698,city,PI
Inhuma,2204709,1778,11606.50173,2022-03-26,0.0157,28,15319.0,15308.0,True,706,city,PI
Ipiranga do Piauí,2204808,846,8599.3088,2022-03-26,0.0225,19,9838.0,9811.0,True,684,city,PI
Isaías Coelho,2204907,914,10670.09106,2022-03-26,0.0098,9,8566.0,8549.0,True,664,city,PI
Itainópolis,2205003,1394,12068.2192,2022-03-26,0.0093,13,11551.0,11530.0,True,668,city,PI
Itaueira,2205102,206,1867.97243,2022-03-26,0.1311,27,11028.0,11019.0,True,702,city,PI
Jacobina do Piauí,2205151,402,7016.9314,2022-03-26,0.01,4,5729.0,5741.0,True,634,city,PI
Jaicós,2205201,2513,13109.02452,2022-03-26,0.0167,42,19170.0,19104.0,True,673,city,PI
Jardim do Mulato,2205250,278,6159.98227,2022-03-26,0.0144,4,4513.0,4504.0,True,593,city,PI
Jatobá do Piauí,2205276,385,7897.4359,2022-03-26,0.026,10,4875.0,4865.0,True,654,city,PI
Jerumenha,2205300,211,4744.77176,2022-03-26,0.0332,7,4447.0,4452.0,True,659,city,PI
João Costa,2205359,319,10615.6406,2022-03-26,0.0125,4,3005.0,3008.0,True,597,city,PI
Joaquim Pires,2205409,1682,11700.05565,2022-03-26,0.019,32,14376.0,14354.0,True,672,city,PI
Joca Marques,2205458,613,11214.78229,2022-03-26,0.0131,8,5466.0,5443.0,True,645,city,PI
José de Freitas,2205508,6718,17078.50315,2022-03-26,0.0131,88,39336.0,39208.0,True,698,city,PI
Juazeiro do Piauí,2205516,532,9699.17958,2022-03-26,0.0075,4,5485.0,5478.0,True,673,city,PI
Júlio Borges,2205524,150,2659.57447,2022-03-26,0.1,15,5640.0,5627.0,True,690,city,PI
Jurema,2205532,307,6426.62759,2022-03-26,0.0228,7,4777.0,4763.0,True,632,city,PI
Lagoa Alegre,2205557,374,4360.49901,2022-03-26,0.0348,13,8577.0,8542.0,True,644,city,PI
Lagoa de São Francisco,2205573,605,8927.25395,2022-03-26,0.0066,4,6777.0,6758.0,True,662,city,PI
Lagoa do Barro do Piauí,2205565,1065,22873.71134,2022-03-26,0.0085,9,4656.0,4655.0,True,703,city,PI
Lagoa do Piauí,2205581,1057,25938.65031,2022-03-26,0.0057,6,4075.0,4064.0,True,679,city,PI
Lagoa do Sítio,2205599,97,1866.10235,2022-03-26,0.134,13,5198.0,5177.0,True,676,city,PI
Lagoinha do Piauí,2205540,395,13820.85374,2022-03-26,0.0228,9,2858.0,2845.0,True,656,city,PI
Landri Sales,2205607,1211,22922.58187,2022-03-26,0.019,23,5283.0,5295.0,True,677,city,PI
Luís Correia,2205706,2148,7056.96826,2022-03-26,0.0307,66,30438.0,30311.0,True,705,city,PI
Luzilândia,2205805,2755,10802.2271,2022-03-26,0.0221,61,25504.0,25486.0,True,699,city,PI
Madeiro,2205854,412,4938.86358,2022-03-26,0.0146,6,8342.0,8310.0,True,668,city,PI
Manoel Emídio,2205904,504,9418.80022,2022-03-26,0.0377,19,5351.0,5349.0,True,698,city,PI
Marcolândia,2205953,993,11623.55145,2022-03-26,0.0211,21,8543.0,8492.0,True,682,city,PI
Marcos Parente,2206001,396,8709.03893,2022-03-26,0.0227,9,4547.0,4549.0,True,688,city,PI
Massapê do Piauí,2206050,344,5334.16033,2022-03-26,0.0087,3,6449.0,6441.0,True,645,city,PI
Matias Olímpio,2206100,728,6643.54809,2022-03-26,0.0192,14,10958.0,10936.0,True,679,city,PI
Miguel Alves,2206209,2294,6780.36237,2022-03-26,0.0166,38,33833.0,33760.0,True,702,city,PI
Miguel Leão,2206308,289,23268.9211,2022-03-26,0.0104,3,1242.0,1246.0,True,637,city,PI
Milton Brandão,2206357,322,4872.88136,2022-03-26,0.0093,3,6608.0,6613.0,True,666,city,PI
Monsenhor Gil,2206407,1819,17218.85649,2022-03-26,0.0242,44,10564.0,10564.0,True,695,city,PI
Monsenhor Hipólito,2206506,786,10119.73735,2022-03-26,0.0076,6,7767.0,7749.0,True,690,city,PI
Monte Alegre do Piauí,2206605,1192,11229.39237,2022-03-26,0.0159,19,10615.0,10613.0,True,651,city,PI
Morro Cabeça no Tempo,2206654,166,3664.45916,2022-03-26,0.0241,4,4530.0,4532.0,True,694,city,PI
Morro do Chapéu do Piauí,2206670,1147,16840.40523,2022-03-26,0.0061,7,6811.0,6796.0,True,683,city,PI
Murici dos Portelas,2206696,330,3583.45097,2022-03-26,0.0333,11,9209.0,9159.0,True,646,city,PI
Nazaré do Piauí,2206704,455,6214.14914,2022-03-26,0.033,15,7322.0,7339.0,True,699,city,PI
Nazária,2206720,454,5277.84236,2022-03-26,0.0419,19,8602.0,8570.0,True,701,city,PI
Nossa Senhora de Nazaré,2206753,596,12185.64711,2022-03-26,0.0319,19,4891.0,4870.0,True,648,city,PI
Nossa Senhora dos Remédios,2206803,947,10856.35676,2022-03-26,0.0169,16,8723.0,8692.0,True,673,city,PI
Nova Santa Rita,2207959,151,3445.12891,2022-03-26,0.0265,4,4383.0,4374.0,True,674,city,PI
Novo Oriente do Piauí,2206902,426,6497.86455,2022-03-26,0.0305,13,6556.0,6565.0,True,641,city,PI
Novo Santo Antônio,2206951,281,9357.30936,2022-03-26,0.0178,5,3003.0,2991.0,True,669,city,PI
Oeiras,2207009,6021,16235.6748,2022-03-26,0.0151,91,37085.0,37029.0,True,697,city,PI
Olho D'Água do Piauí,2207108,291,11790.92382,2022-03-26,0.0103,3,2468.0,2459.0,True,674,city,PI
Padre Marcos,2207207,529,7696.78452,2022-03-26,0.017,9,6873.0,6868.0,True,672,city,PI
Paes Landim,2207306,240,5816.77169,2022-03-26,0.0333,8,4126.0,4129.0,True,651,city,PI
Pajeú do Piauí,2207355,104,3055.22914,2022-03-26,0.0865,9,3404.0,3389.0,True,642,city,PI
Palmeira do Piauí,2207405,237,4706.11597,2022-03-26,0.0253,6,5036.0,5043.0,True,650,city,PI
Palmeirais,2207504,332,2275.99918,2022-03-26,0.0723,24,14587.0,14539.0,True,694,city,PI
Paquetá,2207553,196,4978.40996,2022-03-26,0.0459,9,3937.0,3945.0,True,631,city,PI
Parnaguá,2207603,327,3022.46049,2022-03-26,0.0306,10,10819.0,10791.0,True,672,city,PI
Parnaíba,2207702,19497,12703.11828,2022-03-26,0.0247,482,153482.0,153078.0,True,725,city,PI
Passagem Franca do Piauí,2207751,258,5968.07772,2022-03-26,0.0426,11,4323.0,4313.0,True,674,city,PI
Patos do Piauí,2207777,453,7071.49547,2022-03-26,0.0265,12,6406.0,6392.0,True,652,city,PI
Pau D'Arco do Piauí,2207793,458,11266.91267,2022-03-26,0.0109,5,4065.0,4045.0,True,678,city,PI
Paulistana,2207801,1308,6363.72482,2022-03-26,0.0138,18,20554.0,20523.0,True,673,city,PI
Pavussu,2207850,502,13682.20223,2022-03-26,0.0299,15,3669.0,3677.0,True,677,city,PI
Pedro II,2207900,5046,13012.53288,2022-03-26,0.0228,115,38778.0,38742.0,True,703,city,PI
Pedro Laurentino,2207934,80,3144.65409,2022-03-26,0.025,2,2544.0,2536.0,True,672,city,PI
Picos,2208007,11630,14828.32043,2022-03-26,0.0156,182,78431.0,78222.0,True,707,city,PI
Pimenteiras,2208106,1332,10972.89727,2022-03-26,0.0233,31,12139.0,12127.0,True,709,city,PI
Pio IX,2208205,1708,9252.93895,2022-03-26,0.0135,23,18459.0,18425.0,True,695,city,PI
Piracuruca,2208304,3021,10462.70001,2022-03-26,0.0351,106,28874.0,28791.0,True,716,city,PI
Piripiri,2208403,13766,21581.19993,2022-03-26,0.0152,209,63787.0,63742.0,True,697,city,PI
Porto,2208502,553,4386.10406,2022-03-26,0.0271,15,12608.0,12568.0,True,689,city,PI
Porto Alegre do Piauí,2208551,186,6838.23529,2022-03-26,0.0215,4,2720.0,2710.0,True,620,city,PI
Prata do Piauí,2208601,265,8412.69841,2022-03-26,0.0189,5,3150.0,3151.0,True,652,city,PI
